# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.224, -9.987 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Dublin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Dublin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.22411", "lon": "-9.9872173", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-08-01 02:00,2019-08-01 03:00,0,0,0,13.741
2019-08-01 03:00,2019-08-01 04:00,0,0,0,13.694
2019-08-01 04:00,2019-08-01 05:00,0,0,0,13.659
2019-08-01 05:00,2019-08-01 06:00,0.012,0,0.024,13.805
2019-08-01 06:00,2019-08-01 07:00,0.062,0.002,0.081,14.262
2019-08-01 07:00,2019-08-01 08:00,0.146,0.029,0.145,14.537
2019-08-01 08:00,2019-08-01 09:00,0.242,0.077,0.203,14.719
2019-08-01 09:00,2019-08-01 10:00,0.343,0.147,0.249,14.994
2019-08-01 10:00,2019-08-01 11:00,0.438,0.232,0.278,15.276
2019-08-01 11:00,2019-08-01 12:00,0.499,0.291,0.295,15.527
2019-08-01 12:00,2019-08-01 13:00,0.506,0.289,0.306,15.737
2019-08-01 13:00,2019-08-01 14:00,0.518,0.318,0.294,15.922
2019-08-01 14:00,2019-08-01 15:00,0.526,0.364,0.258,16.079
2019-08-01 15:00,2019-08-01 16:00,0.468,0.321,0.227,16.179
2019-08-01 16:00,2019-08-01 17:00,0.337,0.181,0.210,16.198
2019-08-01 17:00,2019-08-01 18:00,0.202,0.068,0.170,16.129
2019-08-01 18:00,2019-08-01 19:00,0.100,0.016,0.109,15.923
2019-08-01 19:00,2019-08-01 20:00,0.031,0,0.049,15.501
2019-08-01 20:00,2019-08-01 21:00,0,0,0.004,14.901
2019-08-01 21:00,2019-08-01 22:00,0,0,0,14.627
2019-08-01 22:00,2019-08-01 23:00,0,0,0,14.514
2019-08-01 23:00,2019-08-02 00:00,0,0,0,14.460
2019-08-02 00:00,2019-08-02 01:00,0,0,0,14.412
2019-08-02 01:00,2019-08-02 02:00,0,0,0,14.382
2019-08-02 02:00,2019-08-02 03:00,0,0,0,14.391
2019-08-02 03:00,2019-08-02 04:00,0,0,0,14.282
2019-08-02 04:00,2019-08-02 05:00,0,0,0,14.168
2019-08-02 05:00,2019-08-02 06:00,0.018,0,0.033,14.371
2019-08-02 06:00,2019-08-02 07:00,0.072,0.015,0.080,15.070
2019-08-02 07:00,2019-08-02 08:00,0.224,0.161,0.101,15.656
2019-08-02 08:00,2019-08-02 09:00,0.400,0.355,0.112,16.635
2019-08-02 09:00,2019-08-02 10:00,0.539,0.513,0.130,17.436
2019-08-02 10:00,2019-08-02 11:00,0.623,0.604,0.156,17.976
2019-08-02 11:00,2019-08-02 12:00,0.663,0.633,0.185,18.349
2019-08-02 12:00,2019-08-02 13:00,0.605,0.495,0.242,18.573
2019-08-02 13:00,2019-08-02 14:00,0.539,0.376,0.272,18.717
2019-08-02 14:00,2019-08-02 15:00,0.476,0.291,0.275,18.880
2019-08-02 15:00,2019-08-02 16:00,0.323,0.118,0.261,18.940
2019-08-02 16:00,2019-08-02 17:00,0.198,0.039,0.197,18.930
2019-08-02 17:00,2019-08-02 18:00,0.140,0.022,0.150,18.985
2019-08-02 18:00,2019-08-02 19:00,0.065,0.004,0.084,18.777
2019-08-02 19:00,2019-08-02 20:00,0.011,0,0.023,18.274
2019-08-02 20:00,2019-08-02 21:00,0,0,0.001,17.796
2019-08-02 21:00,2019-08-02 22:00,0,0,0,17.538
2019-08-02 22:00,2019-08-02 23:00,0,0,0,17.365
2019-08-02 23:00,2019-08-03 00:00,0,0,0,17.166
2019-08-03 00:00,2019-08-03 01:00,0,0,0,16.943
2019-08-03 01:00,2019-08-03 02:00,0,0,0,16.661
2019-08-03 02:00,2019-08-03 03:00,0,0,0,16.412
2019-08-03 03:00,2019-08-03 04:00,0,0,0,16.193
2019-08-03 04:00,2019-08-03 05:00,0,0,0,15.986
2019-08-03 05:00,2019-08-03 06:00,0.002,0,0.010,15.908
2019-08-03 06:00,2019-08-03 07:00,0.020,0,0.035,16.025
2019-08-03 07:00,2019-08-03 08:00,0.047,0.001,0.066,16.208
2019-08-03 08:00,2019-08-03 09:00,0.080,0.003,0.101,16.386
2019-08-03 09:00,2019-08-03 10:00,0.113,0.005,0.136,16.647
2019-08-03 10:00,2019-08-03 11:00,0.146,0.007,0.169,16.878
2019-08-03 11:00,2019-08-03 12:00,0.173,0.010,0.197,17.054
2019-08-03 12:00,2019-08-03 13:00,0.205,0.014,0.228,17.258
2019-08-03 13:00,2019-08-03 14:00,0.195,0.013,0.218,17.484
2019-08-03 14:00,2019-08-03 15:00,0.174,0.011,0.198,17.641
2019-08-03 15:00,2019-08-03 16:00,0.137,0.007,0.160,17.640
2019-08-03 16:00,2019-08-03 17:00,0.112,0.006,0.134,17.565
2019-08-03 17:00,2019-08-03 18:00,0.113,0.008,0.133,17.476
2019-08-03 18:00,2019-08-03 19:00,0.094,0.009,0.111,17.417
2019-08-03 19:00,2019-08-03 20:00,0.035,0,0.053,17.121
2019-08-03 20:00,2019-08-03 21:00,0,0,0.003,16.392
2019-08-03 21:00,2019-08-03 22:00,0,0,0,16.004
2019-08-03 22:00,2019-08-03 23:00,0,0,0,15.697
2019-08-03 23:00,2019-08-04 00:00,0,0,0,15.557
2019-08-04 00:00,2019-08-04 01:00,0,0,0,15.514
2019-08-04 01:00,2019-08-04 02:00,0,0,0,15.489
2019-08-04 02:00,2019-08-04 03:00,0,0,0,15.459
2019-08-04 03:00,2019-08-04 04:00,0,0,0,15.349
2019-08-04 04:00,2019-08-04 05:00,0,0,0,15.262
2019-08-04 05:00,2019-08-04 06:00,0.015,0,0.028,15.307
2019-08-04 06:00,2019-08-04 07:00,0.064,0.003,0.083,15.470
2019-08-04 07:00,2019-08-04 08:00,0.161,0.047,0.145,15.820
2019-08-04 08:00,2019-08-04 09:00,0.295,0.153,0.189,16.370
2019-08-04 09:00,2019-08-04 10:00,0.427,0.287,0.213,16.940
2019-08-04 10:00,2019-08-04 11:00,0.505,0.359,0.240,17.337
2019-08-04 11:00,2019-08-04 12:00,0.564,0.414,0.263,17.561
2019-08-04 12:00,2019-08-04 13:00,0.469,0.235,0.319,17.536
2019-08-04 13:00,2019-08-04 14:00,0.296,0.062,0.284,17.334
2019-08-04 14:00,2019-08-04 15:00,0.241,0.037,0.246,17.110
2019-08-04 15:00,2019-08-04 16:00,0.231,0.040,0.231,16.910
2019-08-04 16:00,2019-08-04 17:00,0.232,0.058,0.213,16.691
2019-08-04 17:00,2019-08-04 18:00,0.209,0.078,0.167,16.474
2019-08-04 18:00,2019-08-04 19:00,0.117,0.037,0.108,16.088
2019-08-04 19:00,2019-08-04 20:00,0.032,0,0.050,15.467
2019-08-04 20:00,2019-08-04 21:00,0,0,0.003,14.745
2019-08-04 21:00,2019-08-04 22:00,0,0,0,14.592
2019-08-04 22:00,2019-08-04 23:00,0,0,0,14.660
2019-08-04 23:00,2019-08-05 00:00,0,0,0,14.848
2019-08-05 00:00,2019-08-05 01:00,0,0,0,15.022
2019-08-05 01:00,2019-08-05 02:00,0,0,0,15.052
2019-08-05 02:00,2019-08-05 03:00,0,0,0,15.132
2019-08-05 03:00,2019-08-05 04:00,0,0,0,15.112
2019-08-05 04:00,2019-08-05 05:00,0,0,0,14.954
2019-08-05 05:00,2019-08-05 06:00,0.012,0,0.025,14.999
2019-08-05 06:00,2019-08-05 07:00,0.071,0.005,0.088,15.223
2019-08-05 07:00,2019-08-05 08:00,0.184,0.075,0.142,15.424
2019-08-05 08:00,2019-08-05 09:00,0.332,0.211,0.173,15.684
2019-08-05 09:00,2019-08-05 10:00,0.456,0.334,0.200,16.038
2019-08-05 10:00,2019-08-05 11:00,0.546,0.417,0.232,16.404
2019-08-05 11:00,2019-08-05 12:00,0.446,0.207,0.315,16.586
2019-08-05 12:00,2019-08-05 13:00,0.298,0.057,0.289,16.584
2019-08-05 13:00,2019-08-05 14:00,0.243,0.032,0.252,16.508
2019-08-05 14:00,2019-08-05 15:00,0.287,0.055,0.279,16.527
